post_link,title,date_posted,posted_by,description,image_url,is_event,event_type,event_date,event_time,event_location,is_food,food_type['https://edstem.org/us/courses/40590/discussion/5260653\n'],['Invitation from Dean Ray to Students - New Date: 10/14 #1061'],['11-Sep-2024 23:03:08.865000Z'],['Economics Staff'],"['Dear Students,\nI invite you for pizza at noon | Oct. 14 at Durant Hall on campus. I look forward to hearing about your semester and Cal experiences! Please RSVP by replying to this email: socialsciences@berkeley.edu']","['data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4NCjwhLS0gR2VuZXJhdG9yOiBBZG9iZSBJbGx1c3RyYXRvciAxNi4wLjQsIFNWRyBFeHBvcnQgUGx1Zy1JbiAuIFNWRyBWZXJzaW9uOiA2LjAwIEJ1aWxkIDApICAtLT4NCjwhRE9DVFlQRSBzdmcgUFVCTElDICItLy9XM0MvL0RURCBTVkcgMS4xLy9FTiIgImh0dHA6Ly93d3cudzMub3JnL0dyYXBoaWNzL1NWRy8xLjEvRFREL3N2ZzExLmR0ZCI+DQo8c3ZnIHZlcnNpb249IjEuMSIgaWQ9IkxheWVyXzEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4Ig0KCSB3aWR0aD0iMjRweCIgaGVpZ2h0PSIyMHB4IiB2aWV3Qm94PSIwIDAgMjQgMjAiIGVuYWJsZS1iYWNrZ3JvdW5kPSJuZXcgMCAwIDI0IDIwIiB4bWw6c3BhY2U9InByZXNlcnZlIj4NCjxnPg0KCTxwYXRoIGZpbGw9Im5vbmUiIHN0cm9rZT0iIzAwMDAwMCIgc3Ryb2tlLW1pdGVybGltaXQ9IjEwIiBkPSJNMjIuOTYzLDE3Ljc3NWMwLDAuNTI2LTAuNDI3LDAuOTUzLTAuOTUzLDAuOTUzSDEuOTE2DQoJCWMtMC41MjYsMC0wLjk1My0wLjQyNy0wLjk1My0wLjk1M1YxLjY4MmMwLTAuNTI2LDAuNDI3LTAuOTUzLDAuOTUzLTAuOTUzSDIyLjAxYzAuNTI2LDAsMC45NTMsMC40MjcsMC45NTMsMC45NTNWMTcuNzc1eiIgdmVjdG9yLWVmZmVjdD0ibm9uLXNjYWxpbmctc3Ryb2tlIi8+Cgk8Zz4NCgkJPGxpbmUgZmlsbD0ibm9uZSIgc3Ryb2tlPSIjMDAwMDAwIiBzdHJva2UtbWl0ZXJsaW1pdD0iMTAiIHgxPSI5LjIxOCIgeTE9IjcuMTU4IiB4Mj0iMTQuNTI3IiB5Mj0iMTIuNDY3IiB2ZWN0b3ItZWZmZWN0PSJub24tc2NhbGluZy1zdHJva2UiLz4KCQk8bGluZSBmaWxsPSJub25lIiBzdHJva2U9IiMwMDAwMDAiIHN0cm9rZS1taXRlcmxpbWl0PSIxMCIgeDE9IjkuMjE4IiB5MT0iMTIuNDY3IiB4Mj0iMTQuNTI3IiB5Mj0iNy4xNTgiIHZlY3Rvci1lZmZlY3Q9Im5vbi1zY2FsaW5nLXN0cm9rZSIvPgoJPC9nPg0KPC9nPg0KPC9zdmc+DQo=']","TRUE,","""Social"",","""14-Oct-2024"",","""12:00 PM"",","""Durant Hall on campus"",","TRUE,","""pizza"""
['https://edstem.org/us/courses/24336/discussion/3732478'],['CogSci Commencement 2024 date and call for Commencement Speakers #473'],['26-Oct-2023 22:58:24.942000Z'],['Catherine Byrne'],"['Join us for an in-person celebration of the Class of 2024!\nCognitive Science will host its very own Commencement Ceremony\nSunday, May 12, 2024, 9AM at Zellerbach Hall.\nThe ceremony will last approximately 1 hour. \nCommencement Registration: \nRegistration for the 2024 Cognitive Science Ceremony is now open. Please click(link is external) here to register. This is a two-part form. The first part is an exit survey. After completing the exit survey, you will be taken to the commencement registration form. Your name will not be printed in the Commencement Program if you do not register. The deadline for registration is Sunday, April 16, 2024.\nCommencement Tickets: \nGraduating students walking in the Commencement Ceremony do not need a ticket for themselves. Please wear a cap and gown(link is external).\nMore ticketing info will be released later. \n********************************************************\nIf you are interested in being our Commencement Student Speaker, \nplease apply here!(link is external)\n***************************************\nUC Berkeley will host a Campus-wide Commencement Ceremony(link is external) on Saturday, May 11, 2024, at 10AM in the Memorial Stadium. \nStudents in our major and their families may participate in either the Cognitive Science Department ceremony, the campus-wide UC Berkeley ceremony, or both ceremonies, as they prefer. For more information about the campus-wide Commencement Ceremony, go to this link(link is external).\nWhat is the difference between the CogSci Departmental Commencement and the UC Berkeley Commencement?\nThe CogSci Departmental Commencement will be a smaller, more intimate ceremony with graduates from CogSci only It will be held at the Zellerbach Hall and will feature a student speaker from the major and the presentation of departmental awards. The names of the graduating students will be called out during the Departmental Commencement exercise as they walk across the stage to receive their certificates.\nThe UC Berkeley Commencement ceremony will be for graduates from all the majors on the campus and it will be held at the Memorial Stadium. It will feature the Chancellor and other campus dignitaries, a special keynote address, and the student speaker. The UC Berkeley marching band usually performs at the festivities. Graduating student names are not called during the campus-wide Commencement Ceremony.']",[None],TRUE,Ceremony,12-May-2024,09:00 AM,Zellerbach Hall,FALSE,None
['https://edstem.org/us/courses/24336/discussion/5247368'],['DATE CHANGE: Pizza with Dean Raka Ray Event on October 14th! #867'],['09-Sep-2024 22:27:52.327000Z'],['Cog Sci Major'],"[""Social Sciences Dean Raka Ray invites UC Berkeley Social Sciences Students to an open event and discussion. Feel free to stop by, grab a slice and get to know your dean better! Don't forget to RSVP! The original message from the Dean as well as flyer can be found below: \nDear Students,\nI invite you for pizza at noon | Oct. 14th at Durant Hall on campus. I look forward to hearing about your semester and Cal experiences! Please RSVP by replying to this email: socialsciences@berkeley.edu\nWith very best wishes,\nRaka Ray\nDean, Berkeley Social Sciences\nX | LinkedIn | Instagram""]","['data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4NCjwhLS0gR2VuZXJhdG9yOiBBZG9iZSBJbGx1c3RyYXRvciAxNi4wLjQsIFNWRyBFeHBvcnQgUGx1Zy1JbiAuIFNWRyBWZXJzaW9uOiA2LjAwIEJ1aWxkIDApICAtLT4NCjwhRE9DVFlQRSBzdmcgUFVCTElDICItLy9XM0MvL0RURCBTVkcgMS4xLy9FTiIgImh0dHA6Ly93d3cudzMub3JnL0dyYXBoaWNzL1NWRy8xLjEvRFREL3N2ZzExLmR0ZCI+DQo8c3ZnIHZlcnNpb249IjEuMSIgaWQ9IkxheWVyXzEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4Ig0KCSB3aWR0aD0iMjRweCIgaGVpZ2h0PSIyMHB4IiB2aWV3Qm94PSIwIDAgMjQgMjAiIGVuYWJsZS1iYWNrZ3JvdW5kPSJuZXcgMCAwIDI0IDIwIiB4bWw6c3BhY2U9InByZXNlcnZlIj4NCjxnPg0KCTxwYXRoIGZpbGw9Im5vbmUiIHN0cm9rZT0iIzAwMDAwMCIgc3Ryb2tlLW1pdGVybGltaXQ9IjEwIiBkPSJNMjIuOTYzLDE3Ljc3NWMwLDAuNTI2LTAuNDI3LDAuOTUzLTAuOTUzLDAuOTUzSDEuOTE2DQoJCWMtMC41MjYsMC0wLjk1My0wLjQyNy0wLjk1My0wLjk1M1YxLjY4MmMwLTAuNTI2LDAuNDI3LTAuOTUzLDAuOTUzLTAuOTUzSDIyLjAxYzAuNTI2LDAsMC45NTMsMC40MjcsMC45NTMsMC45NTNWMTcuNzc1eiIgdmVjdG9yLWVmZmVjdD0ibm9uLXNjYWxpbmctc3Ryb2tlIi8+Cgk8Zz4NCgkJPGxpbmUgZmlsbD0ibm9uZSIgc3Ryb2tlPSIjMDAwMDAwIiBzdHJva2UtbWl0ZXJsaW1pdD0iMTAiIHgxPSI5LjIxOCIgeTE9IjcuMTU4IiB4Mj0iMTQuNTI3IiB5Mj0iMTIuNDY3IiB2ZWN0b3ItZWZmZWN0PSJub24tc2NhbGluZy1zdHJva2UiLz4KCQk8bGluZSBmaWxsPSJub25lIiBzdHJva2U9IiMwMDAwMDAiIHN0cm9rZS1taXRlcmxpbWl0PSIxMCIgeDE9IjkuMjE4IiB5MT0iMTIuNDY3IiB4Mj0iMTQuNTI3IiB5Mj0iNy4xNTgiIHZlY3Rvci1lZmZlY3Q9Im5vbi1zY2FsaW5nLXN0cm9rZSIvPgoJPC9nPg0KPC9nPg0KPC9zdmc+DQo=']",TRUE,Social,14-Oct-2024,12:00 PM,"Durant Hall, UC Berkeley",TRUE,Pizza
['https://edstem.org/us/courses/24336/discussion/5215416'],['Apply to Generative AI @ Berkeley! Applications Due September 6 #860'],['04-Sep-2024 00:39:09.259000Z'],['Vera Wong'],"['We are Generative AI at Berkeley, the first and largest Generative AI focused student organization on campus. \nWe focus on exploring the groundbreaking field of Generative AI, as well as its transformative potential applications. This semester we are primarily recruiting for people to join our project teams to work as developers for industry clients. We have some incredible projects lined up and we work with a wide range of companies, big-tech companies that have specific subdivisions that use Generative AI as well as startups whose entire product focuses on Generative AI. We also provide professional development opportunities, networking opportunities with industry leaders, retreats and mixers, etc. \nIf any of this sounds interesting or appealing to you, please consider filling out our application by September 6. You can also express your interest here (to receive updates before the application deadline) and check out our website for further information. \nOur entire recruiting timeline is also listed in the flier attached below, so please come to any of our info-sessions or events to find out more information. Feel free to reach out if you have any questions!\nP.S. We are hosting a “Women in AI” panel tomorrow from 6-7 PM in SOCS 166 where you’ll have the opportunity to talk to our wonderful women officers and learn more about their experiences in the club and in technology. We would love to see some AWEsome members there ']",[None],TRUE,Seminar,05-Sep-2024,06:00 PM,SOCS 166,NOT SPECIFIED,None
['https://edstem.org/us/courses/24336/discussion/5175209'],"['Remote study of Python programmers, recruiting participants! ($30 gift card opportunity!) #841']",['23-Aug-2024 21:45:41.468000Z'],['Jacob Yim'],"[""Hi! I'm a master's student in the EECS department. My colleagues and I are researching how programmers work with unfamiliar programming languages and libraries, and we could use your help!\nThis study will involve performing programming tasks in Python using an unfamiliar library. The study is fully remote, and all sessions will take place on Zoom. Participants must have access to a laptop or desktop computer. Please budget up to 1.5 hours for the study, although the actual session may be shorter. Participants will be compensated with a $30 Amazon gift card.\nIf you are interested, please take this screening survey to determine your eligibility.\nThank you! (And apologies if you've already seen this message elsewhere, or if you've already participated!)""]",[None],TRUE,Seminar,23-Aug-2024,09:45 PM,Remote (via Zoom),FALSE,None
['https://edstem.org/us/courses/24336/discussion/5164501'],['Ideas on Consciousness: DeCal Facilitator Opportunity Fall 2024 #833'],['18-Aug-2024 22:55:52.655000Z'],['Trevor Chadwick'],"['Hi everyone!\n\nDo you have ideas on consciousness worth sharing? Are you passionate about neuroscience, philosophy of mind, anthropology, psychology, AI, or meditation? Would you like to present these topics to a crowd of curious undergraduates?\nApply to join the Ideas on Consciousness Club as a Decal Facilitator! \nOur main focus will be to facilitate the IOC DeCal in Fall 2024. In our weekly one hour classes, we will begin with a general introduction to philosophy of mind and eventually range a diverse set of topics including the study of altered states (including psychedelics), the history of our current knowledge frameworks, current developments in neuroscience and AI, panpsychism, and quantum effects on consciousness. Find more details in our Fall 2024 syllabus. Also take a look at our social media and newsletter here.\nWe are looking for a social coordinator to join our team. We are also seeking a team member who would be interested in continuing our Dialogue Series monthly guest events. \nIf you have any questions you can follow up with us at: ideasonconsciousnessucb@gmail.com\n\n“Only you yourself can know yourself who is beyond measure, beyond number, beyond thought, beyond comparison.” - Mātrceta\nCheers,\n\nTrevor Chadwick\nDecal Facilitator, IOC']",[None],TRUE,Seminar,18-Aug-2024,10:55 PM,<FILL IN LOCATION>,FALSE,None
['https://edstem.org/us/courses/24336/discussion/4949344'],['Commencement video #743'],['13-May-2024 00:56:43.944000Z'],['Anonymous'],"['Hello, was the cogsci commencement being broadcasted on YouTube? Or is there a recording of it that can be watched?']",[None],TRUE,Social,13-May-2024,12:56 AM,Not Specified,FALSE,None
['https://edstem.org/us/courses/24336/discussion/4948325'],['Berkeley Summer Community #742'],['12-May-2024 20:09:35.213000Z'],['Anonymous'],"[""Join The UC Berkeley Summer Community!!\nMy friends and I are building a community where Berkeley students can go out and do fun activities/challenges with each other during this Summer.\nIf late night food runs, exploring the city, beach day, and gym seshs interest you, come join us and don't miss this chance to meet your best friends this summer!\nhttps://forms.gle/D3XC95876SZibFPV9""]",[None],TRUE,Social,12-May-2024,08:09 PM,UC Berkeley,LIKELY,Not Specified
['https://edstem.org/us/courses/24336/discussion/4909449'],['Cogsci Commencement #731'],['05-May-2024 05:39:51.463000Z'],['Anonymous'],"['Hi! What will the process look like for cogsci graduates on commencement day (5/12)? For example, what time should graduates arrive, seating arrangements, and where will we meet? Thank you!']",[None],TRUE,Seminar,12-May-2024,Not Specified,Not Specified,NOT MENTIONED,Not Specified
['https://edstem.org/us/courses/24336/discussion/4836081'],"['Ideas of Consciousness: Humanity, Technology, and The Future #712']",['24-Apr-2024 17:21:04.364000Z'],['Jeremy Manwaring'],"['Hi There!\nAre you interested in the human mind or consciousness? Ideas of Consciousness, a student organization and DeCal at UC Berkeley is hosting a thought-provoking conversation and dialogue for anyone interested \n\nCome visit us to see various diverse speakers talk about the fourth part of an incredible series, a conversation into humanity, technology, and the future!\nOur fourth part of the series will be on Thursday, April 25th, from 7-9 PM at Dwinelle 229\nStop by and open up your mind to the different perspectives of culture, science, and belief. \nWe hope to see you there!\nLinktree: https://linktr.ee/ideasonconsciousness']","['data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4NCjwhLS0gR2VuZXJhdG9yOiBBZG9iZSBJbGx1c3RyYXRvciAxNi4wLjQsIFNWRyBFeHBvcnQgUGx1Zy1JbiAuIFNWRyBWZXJzaW9uOiA2LjAwIEJ1aWxkIDApICAtLT4NCjwhRE9DVFlQRSBzdmcgUFVCTElDICItLy9XM0MvL0RURCBTVkcgMS4xLy9FTiIgImh0dHA6Ly93d3cudzMub3JnL0dyYXBoaWNzL1NWRy8xLjEvRFREL3N2ZzExLmR0ZCI+DQo8c3ZnIHZlcnNpb249IjEuMSIgaWQ9IkxheWVyXzEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4Ig0KCSB3aWR0aD0iMjRweCIgaGVpZ2h0PSIyMHB4IiB2aWV3Qm94PSIwIDAgMjQgMjAiIGVuYWJsZS1iYWNrZ3JvdW5kPSJuZXcgMCAwIDI0IDIwIiB4bWw6c3BhY2U9InByZXNlcnZlIj4NCjxnPg0KCTxwYXRoIGZpbGw9Im5vbmUiIHN0cm9rZT0iIzAwMDAwMCIgc3Ryb2tlLW1pdGVybGltaXQ9IjEwIiBkPSJNMjIuOTYzLDE3Ljc3NWMwLDAuNTI2LTAuNDI3LDAuOTUzLTAuOTUzLDAuOTUzSDEuOTE2DQoJCWMtMC41MjYsMC0wLjk1My0wLjQyNy0wLjk1My0wLjk1M1YxLjY4MmMwLTAuNTI2LDAuNDI3LTAuOTUzLDAuOTUzLTAuOTUzSDIyLjAxYzAuNTI2LDAsMC45NTMsMC40MjcsMC45NTMsMC45NTNWMTcuNzc1eiIgdmVjdG9yLWVmZmVjdD0ibm9uLXNjYWxpbmctc3Ryb2tlIi8+Cgk8Zz4NCgkJPGxpbmUgZmlsbD0ibm9uZSIgc3Ryb2tlPSIjMDAwMDAwIiBzdHJva2UtbWl0ZXJsaW1pdD0iMTAiIHgxPSI5LjIxOCIgeTE9IjcuMTU4IiB4Mj0iMTQuNTI3IiB5Mj0iMTIuNDY3IiB2ZWN0b3ItZWZmZWN0PSJub24tc2NhbGluZy1zdHJva2UiLz4KCQk8bGluZSBmaWxsPSJub25lIiBzdHJva2U9IiMwMDAwMDAiIHN0cm9rZS1taXRlcmxpbWl0PSIxMCIgeDE9IjkuMjE4IiB5MT0iMTIuNDY3IiB4Mj0iMTQuNTI3IiB5Mj0iNy4xNTgiIHZlY3Rvci1lZmZlY3Q9Im5vbi1zY2FsaW5nLXN0cm9rZSIvPgoJPC9nPg0KPC9nPg0KPC9zdmc+DQo=']",TRUE,Seminar,25-Apr-2024,07:00 PM,Dwinelle 229,FALSE,None
['https://edstem.org/us/courses/24336/discussion/4818319'],['🚀 Y Combinator @ UC Berkeley Event Tonight! Hear from Co-Founder and Former CEO of Clever! #700'],['22-Apr-2024 16:37:05.392000Z'],['Meagan Ann Mason'],"['Join us today, April 22nd, at 7:00PM to listen to Tyler Bosmeny, Y Combinator partner and co-founder/former CEO of Clever! Tyler will share his story from creating his startup and provide perspectives and insights on what to know for creating your first startup. \nRegister Here: https://bit.ly/3vXjqi2 ']",['https://static.us.edusercontent.com/files/kCSIPsR3JD41YFjvuMapST6y'],TRUE,Seminar,22-Apr-2024,07:00 PM,UC Berkeley,LIKELY,Not Specified
['https://edstem.org/us/courses/24336/discussion/4752459'],['ICB x IDEO Designathon on 4/21 📌 #684'],['12-Apr-2024 22:42:07.282000Z'],['Anika Edara'],"['Looking to break into design 🧠, gain insight into the design industry from professionals, or add a whopping piece to your portfolio? The Invention Corps Designathon, is an all-day design sprint, similar to a hackathon 💻, but geared towards human-centered design. All UC Berkeley student designers 🏫, undergrad, and grad, will be drawn upon for this event, split into teams, and tasked with a prompt that they seek to solve by the end of the day! This semester’s designathon is in partnership with IDEO 💡, an award winning international design consultancy, and will feature the online learning platform Coursera ✏️! \n\nInvention Corps Designathon will be held on Sunday, April 21st, from 11am to 6pm PST in Jacobs 310 📅 . Be sure to register if you want a day full of meaningful creation, skill-building, networking, workshops, speakers, and more! Sign up 🖊️ by Friday, April 19th to secure a spot! Absolutely no design experience is needed, and we hope to see you all there! Link to sign up: https://tinyurl.com/icbdesignathon2024']","['data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4NCjwhLS0gR2VuZXJhdG9yOiBBZG9iZSBJbGx1c3RyYXRvciAxNi4wLjQsIFNWRyBFeHBvcnQgUGx1Zy1JbiAuIFNWRyBWZXJzaW9uOiA2LjAwIEJ1aWxkIDApICAtLT4NCjwhRE9DVFlQRSBzdmcgUFVCTElDICItLy9XM0MvL0RURCBTVkcgMS4xLy9FTiIgImh0dHA6Ly93d3cudzMub3JnL0dyYXBoaWNzL1NWRy8xLjEvRFREL3N2ZzExLmR0ZCI+DQo8c3ZnIHZlcnNpb249IjEuMSIgaWQ9IkxheWVyXzEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4Ig0KCSB3aWR0aD0iMjRweCIgaGVpZ2h0PSIyMHB4IiB2aWV3Qm94PSIwIDAgMjQgMjAiIGVuYWJsZS1iYWNrZ3JvdW5kPSJuZXcgMCAwIDI0IDIwIiB4bWw6c3BhY2U9InByZXNlcnZlIj4NCjxnPg0KCTxwYXRoIGZpbGw9Im5vbmUiIHN0cm9rZT0iIzAwMDAwMCIgc3Ryb2tlLW1pdGVybGltaXQ9IjEwIiBkPSJNMjIuOTYzLDE3Ljc3NWMwLDAuNTI2LTAuNDI3LDAuOTUzLTAuOTUzLDAuOTUzSDEuOTE2DQoJCWMtMC41MjYsMC0wLjk1My0wLjQyNy0wLjk1My0wLjk1M1YxLjY4MmMwLTAuNTI2LDAuNDI3LTAuOTUzLDAuOTUzLTAuOTUzSDIyLjAxYzAuNTI2LDAsMC45NTMsMC40MjcsMC45NTMsMC45NTNWMTcuNzc1eiIgdmVjdG9yLWVmZmVjdD0ibm9uLXNjYWxpbmctc3Ryb2tlIi8+Cgk8Zz4NCgkJPGxpbmUgZmlsbD0ibm9uZSIgc3Ryb2tlPSIjMDAwMDAwIiBzdHJva2UtbWl0ZXJsaW1pdD0iMTAiIHgxPSI5LjIxOCIgeTE9IjcuMTU4IiB4Mj0iMTQuNTI3IiB5Mj0iMTIuNDY3IiB2ZWN0b3ItZWZmZWN0PSJub24tc2NhbGluZy1zdHJva2UiLz4KCQk8bGluZSBmaWxsPSJub25lIiBzdHJva2U9IiMwMDAwMDAiIHN0cm9rZS1taXRlcmxpbWl0PSIxMCIgeDE9IjkuMjE4IiB5MT0iMTIuNDY3IiB4Mj0iMTQuNTI3IiB5Mj0iNy4xNTgiIHZlY3Rvci1lZmZlY3Q9Im5vbi1zY2FsaW5nLXN0cm9rZSIvPgoJPC9nPg0KPC9nPg0KPC9zdmc+DQo=']",TRUE,Workshop,21-Apr-2024,11:00 AM,Jacobs 310,LIKELY,Not Specified
['https://edstem.org/us/courses/24336/discussion/4750213'],['CogSci Commencement Registration and Ticket Update #682'],['12-Apr-2024 17:48:22.349000Z'],['Catherine Byrne'],"['Good morning. \nThis is a reminder to be sure to complete the 2024 exit survey and sign up for the CogSci commencement ceremony if you have not already. The deadline to register will be 5pm, Friday April 26th. After this point, the form will close and your name will not be printed in the program. \nIf you miss the deadline, please plan to attend and your name will be called and you will walk across the stage, the only difference is your name will not be included in the program. \nPlease complete the exit survey and you will be given the link to register for the ceremony here. \nTickets have not been released yet. We will make an update with an EdStem post as soon as tickets are availible to purchase. Rest assured, ther eis no cap to number of tickets you can purchase and we have never sold out. Thank you for your continued patience. ']",[None],TRUE,Social,26-Apr-2024,05:00 PM,Not Specified,FALSE,None
['https://edstem.org/us/courses/24336/discussion/4733156'],['Are tickets available for CogSci commencement? #676'],['10-Apr-2024 15:27:55.765000Z'],['Anonymous'],"[""I have family traveling for this and this would be helpful to know when we can get tickets or how much we're allowed to get. Thank you.""]",[None],TRUE,Social,10-Apr-2024,03:27 PM,Not Specified,NOT SPECIFIED,Not Specified
['https://edstem.org/us/courses/24336/discussion/4719921'],"[""Join Berkeley's First EdTech Community! #675""]",['08-Apr-2024 21:40:39.127000Z'],['Anny Moreira da Silveira'],"['BELinnovators is Berkeley’s first EdTech community! Recently created, we will have our launch event in May and we are actively looking for students interested in shaping the future of education through design, entrepreneurship and collaboration! ']","['data:image/svg+xml;base64,PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0idXRmLTgiPz4NCjwhLS0gR2VuZXJhdG9yOiBBZG9iZSBJbGx1c3RyYXRvciAxNi4wLjQsIFNWRyBFeHBvcnQgUGx1Zy1JbiAuIFNWRyBWZXJzaW9uOiA2LjAwIEJ1aWxkIDApICAtLT4NCjwhRE9DVFlQRSBzdmcgUFVCTElDICItLy9XM0MvL0RURCBTVkcgMS4xLy9FTiIgImh0dHA6Ly93d3cudzMub3JnL0dyYXBoaWNzL1NWRy8xLjEvRFREL3N2ZzExLmR0ZCI+DQo8c3ZnIHZlcnNpb249IjEuMSIgaWQ9IkxheWVyXzEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4Ig0KCSB3aWR0aD0iMjRweCIgaGVpZ2h0PSIyMHB4IiB2aWV3Qm94PSIwIDAgMjQgMjAiIGVuYWJsZS1iYWNrZ3JvdW5kPSJuZXcgMCAwIDI0IDIwIiB4bWw6c3BhY2U9InByZXNlcnZlIj4NCjxnPg0KCTxwYXRoIGZpbGw9Im5vbmUiIHN0cm9rZT0iIzAwMDAwMCIgc3Ryb2tlLW1pdGVybGltaXQ9IjEwIiBkPSJNMjIuOTYzLDE3Ljc3NWMwLDAuNTI2LTAuNDI3LDAuOTUzLTAuOTUzLDAuOTUzSDEuOTE2DQoJCWMtMC41MjYsMC0wLjk1My0wLjQyNy0wLjk1My0wLjk1M1YxLjY4MmMwLTAuNTI2LDAuNDI3LTAuOTUzLDAuOTUzLTAuOTUzSDIyLjAxYzAuNTI2LDAsMC45NTMsMC40MjcsMC45NTMsMC45NTNWMTcuNzc1eiIgdmVjdG9yLWVmZmVjdD0ibm9uLXNjYWxpbmctc3Ryb2tlIi8+Cgk8Zz4NCgkJPGxpbmUgZmlsbD0ibm9uZSIgc3Ryb2tlPSIjMDAwMDAwIiBzdHJva2UtbWl0ZXJsaW1pdD0iMTAiIHgxPSI5LjIxOCIgeTE9IjcuMTU4IiB4Mj0iMTQuNTI3IiB5Mj0iMTIuNDY3IiB2ZWN0b3ItZWZmZWN0PSJub24tc2NhbGluZy1zdHJva2UiLz4KCQk8bGluZSBmaWxsPSJub25lIiBzdHJva2U9IiMwMDAwMDAiIHN0cm9rZS1taXRlcmxpbWl0PSIxMCIgeDE9IjkuMjE4IiB5MT0iMTIuNDY3IiB4Mj0iMTQuNTI3IiB5Mj0iNy4xNTgiIHZlY3Rvci1lZmZlY3Q9Im5vbi1zY2FsaW5nLXN0cm9rZSIvPgoJPC9nPg0KPC9nPg0KPC9zdmc+DQo=']",TRUE,Social,01-May-2024,Not Specified,Berkeley,NOT SPECIFIED,Not Specified
['https://edstem.org/us/courses/24336/discussion/4681665'],['Innovation Day at Berkeley on 4/21! #668'],['03-Apr-2024 02:05:04.993000Z'],['Anonymous'],"['Ever wondered where to take your ideas after the brainstorming ends? Looking for a platform to showcase your creations to the broader Berkeley community, beyond just designathons or the Jacobs internal showcase? Curious about what other student designers, engineers, and entrepreneurs are up to on campus? Now’s your chance to shine! Innovation Day is not just a celebration of design and technology; it’s a festivity of creative spirit and innovation at Berkeley. Along with a diverse group of student showcasers from various disciplines who will be tabling along Upper Sproul, the event boasts a lineup of inspiring speakers (including alumni from Jacobs!), a student pitch competition, and ample opportunities to connect with a larger community of driven students, accomplished alumni, and recruiters.\n Apply to table during Innovation Day to showcase your designs, products, or other creations\n Reserve your general attendance ticket now!']",[None],TRUE,Fair,21-Apr-2024,Not Specified,"Upper Sproul, Berkeley",LIKELY,Not Specified
['https://edstem.org/us/courses/24336/discussion/4608746'],['CogSci Commencement Guests #656'],['21-Mar-2024 05:31:27.436000Z'],['Anonymous'],['How can we register tickets for our guests? '],[None],TRUE,Social,21-Mar-2024,05:31 AM,<FILL IN LOCATION>,NOT MENTIONED,None
['https://edstem.org/us/courses/24336/discussion/4405119'],['15th Annual California Cognitive Science Conference #626'],['21-Feb-2024 22:26:50.459000Z'],['Meagan Ann Mason'],"['The California Cognitive Science Conference at UC Berkeley is an annual all-day symposium bringing together hundreds of students, researchers, and members of the general public from around the world passionate about the interdisciplinary field of Cognitive Science for a day of talks and research presentations.\n\nThe theme for this year\'s conference is ""Pathways to Purpose: The Cognitive Pursuit of Clarity."" Through this event, our speakers will explore perspectives on human purpose amidst the dynamic landscape of our modern world. The conference provides attendees with a glimpse into the latest research in all the fields that comprise Cognitive Science, including but not limited to Psychology, Neuroscience, Computer Science/Artificial Intelligence, Linguistics, Philosophy, and Sociology.\n\nTickets are on sale now at https://lnkd.in/gpUk8Abg! We are offering FREE tickets for students/faculty and $10 off general admission until March 15, so get your tickets today!\n\nTo learn more about the speakers presenting and all the conference has to offer, visit cogscicon.berkeley.edu.']",[None],TRUE,Seminar,21-Feb-2024,10:26 PM,UC Berkeley,LIKELY,Not Specified
